recipe_id,step,recipe
30,7,달걀노른자로 지단을 부쳐서 고명틀로 찍어 올려봤어요~ 달래양념장 사진을 제가 깜박했는데요~ 달래는 깨끗이 씻은 후에 잘게 썰어주시고 달래양념장재료를 모두 섞어주시면 된답니다. 그릇에 밥을 담고 쇠고기표고볶음을 올리고 달걀지단을 올리고 달래양념장을 넣고 쓱싹 비벼먹음 봄이 오는 느낌이 확~~~든답니다.
31,1,일단 밥솥에 흰쌀을 넣어주세요! 평소식사하시는것보다 1/3정도는 적게 넣어주세요!! 왜냐하면!!! 감자가들어가니까!!!!!!!!
31,2,저희집은 잡곡을먹기때문에 잡곡이랑/귀리를 넣어줬어요 흰쌀밥드시는집은 이부분은 생략 저희와다른잡곡드시는분들은 원하는잡곡을 넣어주세요~~
31,3,쌀을 깨끗히 씻은후 물높이를 맞추는데요 평소보다 살짝더 넣어주시고 30분정도!!! 불려주세요~
31,4,쌀이 불리는동안 감자 껍질을 깎아주시구 갈변현상을막기위해서 물에 담궈놔주세요!!!
31,5,"30분후에 감자를 넣어줄껀데요 작은 알감자는 그냥넣으시고 작은감자는 1/2, 큰건 1/4로 잘라서 넣어주세요"
31,6,감자를 쌀위에 올려주시고 밥솥으로 넣어줄꺼예요 저는 중간사이즈 감자도 1/2로 썰어주었는데 그이유는 감자를 싫어하는 신랑때문에 감자를 골라내기 편하라고 크게 짤랐어요! 혹시저처럼 골라내야하는분은 조금크게 썰어주시는게 나중에편해요
31,7,밥솥에넣고 취사가 끝나고나니 맛난 감자밥완성!! 감자도 포슬포슬 잘익었어요!! 감자만건저서 소금/설탕에 찍어먹어도!!맛있었다는!!!!
31,8,요렇게 감자와 밥을 적당히떠서 맛있게먹으면 감자밥완성 저희는 김치찌개가있어서 따로 양념장없이 이상태에서 찌개와 식사를 했는데요!!!! 감자밥만드실경우엔 간장+고추가루+청량고추약간+참기름+통깨 넣고만든 양념장과함께 비벼드셔도 맛있어요!!
32,1,보통 때와 똑같이 쌀을 씻어 준비한다.
32,2,돼지감자를 씻는다.모양이 고르지 않으므로 사이사이의 불순물을 잘 제거한다.
32,3,"상한 부위나 상처난 부위를 제거한 후  작은 것은 그대로, 큰 감자는 적당한 크기로 자른다.껍질에 영양이 많으므로 굳이 벗겨내지 않아도 된다."
32,4,"솥에 쌀과 감자, 물을 붓고 밥을 짓는다.밥물은 평소와 같이."
33,1,건곤드레 30g 정도를 넉넉한 물에 담궈서 8시간이상 불려놓으세요. 저녁에 불리고 다음날 쓰시는 것이 제일 좋은 것 같아요.
33,2,충분히 불려진 곤드레를 물에 넣고 40분정도 푹 삶아주세요.
33,3,푹 삶아진 곤드레는 그대로 식혀주셔야해요. 찬물이나 차갑게 급하게 식히면 다시 질겨질 수 있으니 물을 끈 상태로 가만히 놔두시면 된답니다.
33,4,곤드레가 식는사이에 쌀을 씻어 불려주세요.
33,5,곤드레가 식으면 물에 살짝 헹궈서 물기를 쪼옥 빼주세요.  그리고 밥 위에 올려주시면 되는데요.  평소 밥하시는 물 양의 1/2만! 반만! 넣어주셔요. 나물에서 물이 나오니  물양을 조절해주세요 : )
33,6,"평소에 밥하시는대로 시간을 해주시고요. 저는 백미취사로 해주었어요.  밥이되는동안 양념장을 만들어주세요. 고추나 쪽파, 대파를 썰어 넣어주시면 되고요. 간장양념만 하셔도 되고  고춧가루를 넣으셔도 된답니다.  달래를 쫑쫑 썰어 넣어주셔도 일품 양념장이 되겠지요?"
33,7,전기밥솥이 맛있는 곤드레밥을 만들어냈답니다 : ) 향긋한 곤드레의 향이 물씬 나는 곤드레밥이예요.
33,8,양념장올려 슥슥 비벼드시면  건강밥상 곤드레나물밥이랍니다 : )
34,1,일단 곤드레나물을 준비합니다 저는 엄마가 말린나물을 주셔서 불려줄꺼에요
34,2,반나절이상 불려줘야한다고해서.. 출근전에 담궈놓고 회사 다녀왔어요  퇴근해서보니 불긴했는데 아직 줄기부분이며 다 뻐덕뻐덕 질김ㅠㅠ
34,3,그래서 삶아줍니다  이물 이대로~~ 줄기부분이 부들부들해질때까지 삶아주시면됩니다  저는 30분정도 삶았어요
34,4,부들부들해진 곤드레나물은 찬물에 깨끗히 헹궈주고  물기를 제거!
34,5,"적당한 사이즈로 썰어준뒤 간장 1숟갈, 참기름(혹은 들기름) 1숟갈 넣어 조물조물 버무려주세요"
34,6,그리고 쌀씻기  쌀물은 평소때랑 같이 맞춰주면 됩니다
34,7,쌀위에 아까 조물조물해둔 곤드레 나물 올리고
34,8,백미취사 30분이면 오케이!!
34,9,그사이 양념장도 만들어두고ㅋㅋㅋㅋ
34,10,된장도 보글보글 끓여 밥먹을 준비 합시다
34,11,30분후.. 혹시 물잘못맞췄을까 걱정했는데... 밥 잘되었네요 ㅋㅋㅋㅋㅋㅋㅋㅋ
34,12,나물이랑 밥이랑 잘섞어서 그릇에 담고
34,13,양념장 샥샥 비벼 김싸먹으면 꿀맛!!!!
35,1,곤드레나물은 물에 담가 1시간 30분정도를 담가두세요. 멥쌀은 씻어서 그대로 두세요(30분정도)
35,2,곤드레나물은 헹궈서 체에 받쳐두세요.
35,3,불려둔 곤드레나물에다 아마씨오일2큰술을  국간장 2큰술을 넣고 조물 조물 무쳐 잠시두세요
35,4,냄비에 쌀을 넣고 그위에 양념에 버무려  놓은곤 드레나물을 얹어 생수1과1/2컵을 넣고 뚜껑 덮어서 밥을 짓는다
35,5,뜸들인 밥을 뒤적여준다
35,6,곤드레나물밥 잘되었죠? 뚜껑덮어 잠시두세요.
35,7,국간장.1참기름1작은술.깨소금.1작은술 매실액1작은술을 넣어 양념장을 만드세요.
35,8,그릇에 담아 주세요.
36,1,건곤드레는  줄기 부분에 질긴감이  없어질 때까지  삶아줍니다.
36,2,들기름과 소금 넣어  조물조물 무칩니다.
36,3,"냄비에 불린쌀을 넣고 평소보다 적은양의 물을  붓고, 무친 곤드레를  올려 밥을 합니다.  전기압력밥솥은 일반 취사로 합니다."
36,4,"고슬고슬하고,  향이 진~한 곤드레밥이  완성되었습니다."
36,5,양념없이 이대로 먹어도 향이 좋아 아주 맛있습니다. 곤드레밥과 잘 어울리는 빠끔장 만들어 보겠습니다.
36,6,곤드레밥과 잘 어울리는 빠끔장입니다. 빠끔장의 모든 재료는 잘게 썰어 준비해요.
36,7,물을 그대로 사용해도 됩니다만 좀 더 깊은 맛을 위해 육수를 뺍니다.
36,8,기름 두른 팬에 고기와 편마늘을 먼저 볶습니다.센불
36,9,모든 재료를 넣고 함께 볶아요.센불
36,10,어느정도 볶아 채소가 익었으면 된장과 육수(또는물)를 자박하게 넣어 한소끔 끓입니다.중불
36,11,불을 약불로 줄이고 전분물을 넣어 각자의 취향에 맞게  농도 조절 후 참기름 한 술 둘러주고 불을 끝니다.
36,12,감칠맛이 정말 좋은 빠끔장 완성!입니다.
36,13,맛있는 곤드레밥에 감칠맛 끝내주는 빠끔장~
36,14,맛있게 드세요^^
37,1,건곤드레를 준비한다. 요리 전 건곤드레를 미리 물에 불려 놓으면 더 부드럽게 먹을 수 있어요.
37,2,"끓는 물에 건곤드레를 넣고 부드럽게 익을때까지 30분가량 삶은 다음, 물에 2~3번 헹군다."
37,3,압력밥솥에 밥을 짓는다.
37,4,"간장 4, 설탕 1, 고춧가루 1, 다진 파 1, 다진 마늘 1, 참기름 0.5, 깨를 넣고 양념장을만든다. 밥숟갈 계량 임."
37,5,밥이 다 되면 골고루 섞는다.
38,1,양념을 분량대로 섞어주세요
38,2,김치도 꺼내고 스팸도 먹기 좋은 크기로 썰어주었어요.
38,3,달궈진 팬에 기름을 살짝만 둘러 햄을 넣고 먼저 튀겨내듯 볶아주세요.
38,4,그리고 기름 1작은술을 더 두른 후 김치를 넣어 중불에서 달달 볶아주세요.
38,5,김치가 투명해지기 시작하면 밥을 넣은 후 미리 만들어두었던 비법양념장을 넣어 골고루 섞어가며 볶아주세요.
39,1,재료의 양은 입맛에 맞게  취향껏 준비해주세요.
39,2,먼저 묵은지를 가위를 사용해서  잘게 썰어주세요. 만약 신김치가 없으면 덜익은 김치에  식초 2T를 넣어주세요.묵은지가위
39,3,"대파도 송송 썰어 주세요.대파도마, 칼"
39,4,"후라이팬에 식용유를 듬뿍 넣은 뒤 충분히 달군 다음 참치를 넣고 볶아주세요.식용유, 참치캔후라이팬, 볶음용조리개센불"
39,5,"참치의 비린 맛을 잡기 위해 간 마늘 1T를 넣고 볶아주세요.간마늘1T어른수저, 볶음용조리개센불"
39,6,어느 정도 볶은 다음 송송 썬 대파를 넣고 계속 볶아주세요.대파볶음용 조리개센불
39,7,파도 어느 정도 볶아졌다면 준비한 김치를 넣고손질한 묵은지센불
39,8,색감을 살리기 위해 고춧가루 2~3T를 넣어주세요.고춧가루 2~3T어른 수저센불입맛에 맞게 고춧가루의 양을 조절하세요.
39,9,그리고 감칠맛을 살리기 위해 설탕도 조금 넣어서 볶아주세요.설탕 1/3T어른 수저센불
39,10,"그런 다음 내용물을  팬 한쪽으로 몰아주고  빈 공간에 간장 2~3T를 넣은 다음 간장이 눌기 시작하면 내용물과 섞으면서 볶아주세요.간장 2~3T어른 수저, 볶음용 조리개센불입맛에 맞게 간장의 양을 조절하세요."
39,11,팬에 물기가 빠질때까지 볶다가  물기가 빠졌다면 가스 불을 끄고 밥을 넣어 주세요.밥볶음용조리개
39,12,밥을 다 비볐다면 다시 가스불을 켜고 살짝 조금 더 볶아주세요.볶음용 조리개센불
39,13,그릇에 계란 후라이와 함께 담아내면 집밥 백선생 백종원의  참치김치볶음밥 완성이에요.
40,1,대파 1대는 송송 썰어주세요. 파는 많을수록 파기름을 내주어 맛있답니다.
40,2,김치는 도마에서 자르면 김칫국물이 베이기 때문에 그릇에 넣고 가위로 대강 잘게 잘라주세요.집에 신김치가 없다면 식초를 1T 넣어 신김치를 만들어줘도 좋아요. 반대로 김치가 너무 시다면 설탕을 1T 넣어 신맛을 잡아주세요.
40,3,달걀은 그릇에 깨 소금 한꼬집과 비린내를 잡기 위한 미림(맛술) 1/2T를 넣고 잘 풀어 준비해주세요.
40,4,팬에 기름 2큰술을 두르고 대파를 넣어 강불에서 볶아준 후 파기름이 올라오면 잘라둔 김치를 넣고 볶아주세요.
40,5,김치와 대파가 잘 섞이면 고춧가루 1큰술과 간장 1큰술을 넣어 볶아주세요. 이 때 간장은 재료들을 팬의 한쪽에 밀어넣고 다른 한쪽에 넣어 파르르~끓어오른 후 재료들과 함께 섞어주세요.간장을 한쪽에 긇이면 향을 입혀 볶음밥 요리에 감칠맛을 더해준답니다.
40,6,간을 마친 후 찬밥을 넣고 주걱으로 가르듯이 섞어주세요.간을 한 후에는 중불~약불에서 볶아줘야 양념에 타지 않아요.
40,7,마무리로 참기름 1/2큰술을 넣어주세요.
40,8,밥공기에 밥을 꾹꾹 눌러담아 적당하 크기의 팬에 뒤집어주세요.꾹꾹 눌러담아야 모양이 예쁘게 잡힌답니다.
40,9,다시 볶음밥을 불에 올려준 후 팬이 달궈지면 만들어둔 계란물을 빙~둘러주세요. 계란물을 얇게 부었다면 윗면까지 쉽게 익지만 두꺼워서 잘 익지 않는다면 뚜껑을 덮어 익혀주면 완성입니다.
40,10,"완성된 백종원 김치볶음밥,"
41,1,"재료 김치 국그릇 2/3, 참치 1캔, 대파 1뿌리 식용유 3스푼 , 간장 2스푼, 설탕 반스푼, 참기름, 밥 한공기"
41,2,참치캔 1캔을 기름 제거하지 마시고 팬에 함께 올려주세요 참치를 약불에 달달 볶아주세요
41,3,참치 익는 냄새가 솔~솔 올라오거든요! 그 때 식용유 3스푼과 함께 대파를 넣어 볶아주세요 백종원 레시피는 대부분 대파향을 내주시는거 아시죠~? 대파향이 고소~~하게 올라올 때까지 볶아주세요
41,4,대파향이 올라올 때 쯤 김치를 넣어서 복아주세요
41,5,김치를 넣어 볶아주시다가 설탕도 반 스푼 넣어줍니다
41,6,달달 볶아준 김치를 한쪽으로 몰아주신 다음~ 간장 2스푼을 다른 한쪽에 넣어 부글부글 끓여주세요 간장 약간 타는 냄새 날 때까지 끓여주시면 되세요
41,7,"다음 간장과 참치, 김치를 잘 섞어주시고  고춧가루 반스푼 이상을 넣어주세요 고추가루는 색감을 조금 더 이쁘게 내기 위해서 넣어주는거에요^^"
41,8,밥 한공기를 넣어주시구요 참기름 약간 넣어서 함께 섞어주세요 고소한 참치 냄새가 솔솔~ 향이 정말 끝내줘요 이렇게 잘 섞어주면 끝!
41,9,완성 된 참치김치볶음밥이랍니다~ 정말 간단하면서 맛있는 한그릇 요리! 재료도 간단한데 맛까지 보장되네요~
41,10,참치김치를 볶다가 한쪽으로 몰고 다른 쪽에다가 간장을 부글부글 끓여준게 이번 레시피의 키포인트인거 같아요~
41,11,참치김치볶음밥 하나만으로도 맛있지만요~! 요기 위에 반숙 계란후라이 하나 올려주면 그야말로 꿀맛이랍니다~+_+ 많은 재료가 들어가지 않았는데도 만들기도 쉽고 맛은 보장되고~ 집에 반찬 없을 때 가장 생각나는 레시피 인거 같아요♡ 신랑은 한 입 먹어보더니 쓰담쓰담해주면서 정말 맛있다고 요새 늘어가는 요리솜씨 보면서 대견하다고 해주네요~ 주말 간단하게 한 끼 드시고 싶을 때 딱인 참치김치볶음밥 만들어 드셔보세요~ ♡
42,1,밥은 넓은 접시에 펼쳐 뜨거운 김을 날린다.밥 1공기
42,2,"양념장을 만든다.앙념장: 설탕 2/3큰술, 김칫국물 2큰술, 고추장 2/3큰술, 부순 참깨 1큰술, 들기름 또는 참기름 1큰술"
42,3,"중간 불로 달군 팬에 식용유(2큰술)를 두른 뒤 다진 양파와 다진 김치, 다진 햄을 넣고 볶는다.다진 양파 3큰술, 다진 김치 1/2컵, 다진 햄 3큰술팬중간 불"
42,4,양념장을 넣고 살짝 더 볶은 뒤 밥을 넣고 고루 간이 배도록 볶아 마무리.  Tip – 취향에 따라 달걀프라이와 김가루를 뿌려요.
43,1,"먹기 편하고 맛도  좋은 짭조름한 야끼 오니기리 만들기 ♬♪ 밥은 2인분씩 따로 담아서  하나는 참치 주먹밥, 하나는 후리가케 주먹밥 두 종류의 주먹밥을 만들 거예요 :D"
43,2,· 밥 2인분에 후리가케 2인분의 양을  넣어주고 참기름 2 큰 술 넣고
43,3,골고루 섞어준 뒤
43,4,통통한 삼각형 주먹밥을 만들어 줍니다
43,5,· 밥 2인분에 기름은 쫙 빼준 참치를 넣고 참기름 2 큰 술 넣은 뒤
43,6,골고루 비벼 줍니다
43,7,마찬가지로  통통한 삼각형 주먹밥을 만들어 줍니다
43,8,손에 물을 묻혀서  조물조물 만들어 주면 됩니다 :D
43,9,"· 주먹밥에 바를 간장소스를 만들어 줍니다  ※야끼오니기리 간장소스 【 진간장 2 큰 술, 맛술 1 큰 술, 설탕 0.5 큰 술, 올리고당 1 큰 술 】 -밥숟가락 계량입맛에 따라 원하는 양념을 가감해주세요 :D"
43,10,· 간장소스를 주먹밥 앞뒤에 발라줍니다  저는 바르는 솔이 없어서 숟가락 뒤편으로 발라줬어요 + 0+ㅎㅎㅎ
43,11,따란☆
43,12,· 기름 살짝 두른 팬에  중약불에서 구워줍니다
43,13,· 간장소스 때문에 쉽게 타므로  불 옆에 붙어서 계속 뒤집어주세요  노릇노릇 노릇노릇
43,14,노릇노릇 구워내서  겉 부분은 바삭바삭한 누룽지의 식감과 달달 짭조름한 간장소스를 발라서 심심하지 않은 맛있는 주먹밥 야끼 오니기리
43,15,만들 때 밥 한 솥 가득 다 만들어 놓고  하나씩 랩으로 싸서 냉동실 보관해 놓으면  허기 질 때 전자레인지로 살짝 돌린 뒤 먹으면 돼서 간단하게 허기 채울 수 있어서 좋습니다 :D전자레인지
44,1,"양파, 당근, 애호박 채소들은 적당히 잘라준 다음 다지기로 다져주세요. 잘게 다져야 주먹밥 만들 때 잘 뭉쳐진답니다."
44,2,소세지는 반으로 자르고 + 모양으로 칼집을 내주고 그 다음 X 모양으로 총 4번갈라 8등분 칼집을 내주세요.
44,3,끓는 물에 소세지를 넣고 꽃처럼 예쁘게 펴지면 건져주세요.
44,4,달군 팬에 식용유를 두르고 소금 한꼬집 넣고 다진 채소를 볶아주세요. 채소 익은 냄새가 솔솔 날 때 까지 당근이 잘 익도록 볶아주세요. 불을 끈 후 밥을 섞어주세요.
44,5,고소하게 참기름 둘러주세요.
44,6,밥이 한소끔 식으면 동그랗게 모양을 잡아주고 소세지를 쏙 넣어서 전체적으로 동그랗게 다듬어 주세요.
45,1,"먼저 볶음밥을 만들거에요. 너무 크게썰면 밥뭉칠때 자꾸 튀어나오더라구요. 씹히는맛이 아예없음 또안되니 일반 볶음밥할때보다 약간 작게작게 썰어주시고, 한꺼번에 달달 볶아주세요~"
